article_id,label,confidence
,POS,0.8866572425915644
,POS,0.8746192753314972
,POS,0.8643206506967545
,POS,0.8741600811481476
,NEU,0.91656893491745
,POS,0.7298126320044199
,NEU,0.8754345178604126
,POS,0.826951414346695
,NEU,0.8473874181509018
,NEG,0.823938767115275
,NEU,0.7997948825359344
,NEU,0.9630777835845947
,NEU,0.9678252339363098
,POS,0.8724132974942526
,NEU,0.9732326865196228
,POS,0.8214059386934552
,POS,0.8770824074745178
,POS,0.86432945728302
,POS,0.8700397177176042
,POS,0.8671337813138962
,NEG,0.6695165038108826
,NEU,0.7657262682914734
,POS,0.8582668900489807
,NEG,0.8349052121241888
,POS,0.8626719862222672
,NEG,0.8087709546089172
,POS,0.8668068268082358
,POS,0.8447738111019134
,POS,0.9146545003442204
,POS,0.8441406190395355
,POS,0.8276498218377432
,NEG,0.8879884345964952
,POS,0.8425005475680033
,POS,0.8248577032770429
,NEU,0.8257603446642557
,NEG,0.8791463077068329
,NEU,0.8405515054861704
,NEU,0.974891185760498
,POS,0.8223608334859213
,NEU,0.8968580842018128
,NEG,0.8633508426802499
,NEG,0.9359618723392487
,POS,0.7013919949531555
,POS,0.8851688583691915
,POS,0.8606086572011312
,POS,0.8991031423211098
,NEG,0.9444643421606584
,NEG,0.839022858068347
,POS,0.9340526163578033
,NEG,0.8515939643749824
,NEG,0.9155422449111938
,NEU,0.9598421255747477
,POS,0.7923306822776794
,POS,0.8423486397816584
,POS,0.920059084892273
,NEU,0.9026037719514635
,NEU,0.9664837121963501
,POS,0.8408875528723001
,NEG,0.8785512000322342
,POS,0.8607181840472751
,POS,0.877490391333898
,POS,0.8708623690264565
,NEG,0.7812132954597473
,NEG,0.9062255680561065
,NEG,0.8060338099797567
,POS,0.7869483729203542
,NEG,0.8378987237811089
,NEG,0.9115066155791283
,POS,0.8678143744667371
,NEG,0.8763140539328257
,POS,0.9176163077354431
,POS,0.9154855807622274
,NEG,0.8686222542415966
,NEG,0.8106289611143225
,POS,0.8629313707351685
,POS,0.8945020735263824
,NEU,0.8099501232306162
,NEU,0.7515424489974976
,NEG,0.8131593082632337
,POS,0.8712279498577118
,POS,0.8161327455724988
,POS,0.8411022201180458
,POS,0.8736506849527359
,POS,0.7671286165714264
,NEG,0.8437390287717184
,POS,0.8856690327326456
,POS,0.8676835213388715
,NEG,0.9224656671285629
,NEU,0.8584176500638326
,NEU,0.971413791179657
,POS,0.8235379755496979
,POS,0.7649332284927368
,NEU,0.80854731798172
,NEG,0.7570410221815109
,POS,0.865996149679025
,POS,0.8501737713813782
,POS,0.8664004504680634
,POS,0.861775192949507
,NEG,0.9185505112012228
,NEU,0.9283230966991849
,NEG,0.828081468741099
,POS,0.8036407579978307
,NEG,0.8569521009922028
,POS,0.800498751076785
,POS,0.889484337397984
,POS,0.8885732751626235
,POS,0.8462662100791931
,POS,0.8729161669810613
,POS,0.7434236407279968
,NEG,0.9052298863728842
,POS,0.8617728027430448
,NEG,0.8828894116661765
,POS,0.8357434670130411
,POS,0.9044031302134196
,NEG,0.8006179134051005
,NEG,0.8314786715940996
,POS,0.822717243974859
,POS,0.7908778712153435
,POS,0.8707910721952264
,NEG,0.8587589034667382
,NEU,0.9288988610108694
,NEG,0.8920005559921265
,NEG,0.9145693977673849
,POS,0.7642092241181268
,POS,0.8406852321191267
,POS,0.9409372607866923
,POS,0.8258692845702171
,NEG,0.9281776547431946
,POS,0.838050643603007
,POS,0.8452430764834086
,POS,0.9157109771456037
,POS,0.9354279041290283
,POS,0.871858686208725
,POS,0.849420353770256
,POS,0.8453171253204346
,NEG,0.9150847554206848
,POS,0.9189113948656165
,POS,0.85355344414711
,NEU,0.9732461174329122
,NEG,0.8380094766616821
,POS,0.8809590765408107
,NEG,0.47689273953437805
,NEG,0.8627385497093201
,POS,0.8440256357192993
,NEG,0.8616722566740853
,POS,0.7731836863926479
,POS,0.9174313545227051
,NEU,0.8354479908943176
,POS,0.8059442979948861
,NEU,0.907348245382309
,NEG,0.9299064691250141
,NEG,0.8078961769739786
,POS,0.8513422287427462
,NEG,0.9246058030561968
,POS,0.7274296482404073
,NEG,0.6209508975346884
,POS,0.8970937281847
,NEG,0.9011159326348986
,POS,0.8772959530353546
,POS,0.833709146295275
,POS,0.9135479032993317
,NEU,0.9451277256011963
,NEG,0.8721862196922302
,POS,0.868656225502491
,NEG,0.8399268294635572
,POS,0.8640277683734894
,POS,0.8304960216794696
,NEU,0.8823090195655823
,POS,0.7754445523023605
,POS,0.8370678454637528
,POS,0.8927677124738693
,POS,0.8167028625806173
,NEG,0.8814639128171481
,NEG,0.9110933780670166
,POS,0.834626767370436
,POS,0.8064520160357157
,POS,0.9031725823879242
,POS,0.8102545499801636
,POS,0.7484255929787954
,POS,0.8513340353965759
,NEU,0.9461975991725922
,NEG,0.7808941072887845
,NEG,0.8842434968267169
,POS,0.8620308101177215
,NEG,0.8454532345136007
,POS,0.840155279636383
,POS,0.8000439008076986
,NEU,0.757367627961295
,POS,0.9053500533103943
,NEG,0.8955596635739008
,POS,0.8201319376627604
,NEG,0.8945704443114144
,NEG,0.820306271314621
,NEG,0.7807791332403818
,POS,0.7977655455470085
,NEG,0.8949693838755289
,POS,0.8922728598117828
,POS,0.8344407916069031
,POS,0.8078006939454512
,POS,0.9144990344842275
,POS,0.9319927990436554
,POS,0.7978257611393929
,NEU,0.8709281504154205
,POS,0.8651536156733831
,POS,0.8358852863311768
,NEU,0.7274044156074524
,POS,0.7706477157771587
,POS,0.8386083443959554
,POS,0.8771688416600227
,POS,0.8569521903991699
,POS,0.8452703416347503
,NEU,0.8641882453645978
,NEU,0.8664972275495529
,NEU,0.9321497917175293
,POS,0.713889479637146
,NEG,0.8043532744050026
,NEU,0.9580264091491699
,POS,0.8811859488487244
,NEG,0.9223663806915283
,NEG,0.8078961769739786
,NEU,0.8923486868540446
,NEU,0.9155981957912445
,NEG,0.8691268563270569
,NEG,0.900775066443852
,POS,0.8299923709460667
,POS,0.891963948806127
,POS,0.8221029213496617
,NEU,0.8310231020053228
,POS,0.8201199675861158
,NEG,0.937656516378576
,NEG,0.812340596690774
,NEU,0.9085390090942382
,POS,0.9142986006206937
,POS,0.9158723226615361
,POS,0.8017408762659345
,POS,0.8668998301029205
,NEU,0.8994673639535904
,NEG,0.7585816264152527
,POS,0.8516549401813083
,POS,0.8280079563458761
,POS,0.8808365293911525
,POS,0.8869730915342059
,NEU,0.9674070477485657
,POS,0.7771913222968578
,NEG,0.8826373219490051
,POS,0.8942856589953104
,NEU,0.8702048659324646
,POS,0.7999534947531564
,POS,0.8807020357676915
,NEG,0.8591994792222977
,POS,0.7673960477113724
,NEU,0.9134054780006409
,NEG,0.8492954454638741
,NEG,0.9032477906772068
,NEG,0.9275477230548859
,NEG,0.9228817820549011
,POS,0.8743501702944437
,POS,0.8854471643765768
,NEG,0.819775210486518
,NEG,0.48571066558361053
,POS,0.9003434181213379
,POS,0.8008079469203949
,POS,0.8849253399031503
,POS,0.8193553209304809
,NEU,0.7208031747076247
,NEG,0.5818477869033813
,POS,0.8830760717391968
,NEG,0.9218527475992838
,POS,0.859306687116623
,NEU,0.9494012196858724
,POS,0.899755735146372
,POS,0.86957981189092
,POS,0.8070575169154576
,NEU,0.9563940564791361
,NEG,0.834652218553755
,POS,0.9153215438127518
,NEG,0.9557858109474182
,POS,0.900422140955925
,NEG,0.819424549738566
,POS,0.9039842151105404
,POS,0.6199361681938171
,POS,0.8519926369190216
,NEG,0.9245111296574274
,POS,0.895655021071434
,POS,0.7981546878814697
,NEU,0.97471950451533
,NEG,0.8121634324391683
,POS,0.8455634355545044
,NEG,0.8993525226910909
,POS,0.9026524305343628
,NEG,0.8722925417953067
,POS,0.9073089516681173
,POS,0.8997533023357391
,NEG,0.9536623954772949
,POS,0.812049412727356
,POS,0.868092519896371
,POS,0.8718985393643379
,NEG,0.8468945771455765
,POS,0.9339977651834488
,POS,0.8356934189796448
,POS,0.7565605416893959
,POS,0.9087664103045047
,POS,0.8506975366223243
,NEG,0.9039726853370667
,POS,0.66378087302049
,NEG,0.8097855746746063
,POS,0.8981924255688986
,NEG,0.9155938890245225
,POS,0.8427289001057657
,POS,0.8923189242680868
,NEG,0.9425722468983043
,POS,0.8406783853258405
,POS,0.8462071518103281
,NEU,0.973168671131134
,POS,0.8167549201420375
,POS,0.878900945186615
,NEG,0.8633443236351013
,POS,0.8950616717338562
,POS,0.8385697702566782
,POS,0.8621600324457342
,POS,0.9002135992050171
,NEG,0.8368141253789266
,POS,0.846266573981235
,POS,0.7888214737176895
,NEU,0.9743387401103973
,NEU,0.9471543033917745
,NEU,0.9737200736999512
,POS,0.8426584601402283
,NEG,0.9226986765861511
,NEG,0.9440082311630249
,POS,0.8452214873754061
,POS,0.7547673732042313
,NEG,0.8793018639087677
,POS,0.8911702732245127
,POS,0.9156780188733881
,POS,0.8913178324699402
,NEG,0.8779301558222089
,POS,0.8692215879758199
,NEU,0.921911108493805
,NEG,0.7645079692204794
,POS,0.8768906990687052
,NEG,0.844646668434143
,POS,0.8789753871304649
,POS,0.913805623849233
,POS,0.8327054182688395
,NEU,0.8400549803461347
,NEG,0.9203781485557556
,NEU,0.8531918989287482
,POS,0.7985669872799858
,POS,0.7942936590739659
,POS,0.7751133767041293
,NEG,0.9568337798118591
,NEG,0.8873520631056565
,POS,0.8675675988197327
,POS,0.8636960983276367
,POS,0.885711133480072
,POS,0.8616242289543152
,NEU,0.8744431223188128
,POS,0.8863124336515155
,POS,0.8743469715118408
,NEG,0.9367557168006897
,NEG,0.9418689608573914
,NEU,0.883648231625557
,NEG,0.9067810773849487
,POS,0.7523762881755829
,NEG,0.9263423681259155
,NEU,0.935115396976471
,NEG,0.894058108329773
,POS,0.8427890141805013
,POS,0.9232181310653687
,NEU,0.9207568367322286
,POS,0.7897371749083201
,POS,0.8510174006223679
,NEG,0.8071097267998589
,NEG,0.852114741007487
,NEG,0.8927292188008626
,POS,0.9108308926224709
,POS,0.9170428862174352
,NEG,0.7234887927770615
,POS,0.8122403706823077
,POS,0.8724193572998047
,NEG,0.9319396615028381
,NEG,0.8737836480140686
,POS,0.8916366919875145
,POS,0.823520370892116
,POS,0.8001888309206281
,POS,0.9155614972114563
,POS,0.8943037561007908
,NEG,0.7162600225872464
,NEG,0.9285231709480286
,POS,0.7774199644724528
,NEG,0.9100654456350539
,POS,0.8521118674959455
,POS,0.7994281096117837
,NEU,0.8133910000324249
,POS,0.8077825605869293
,POS,0.8682960953031268
,POS,0.78059221804142
,POS,0.8681523501873016
,POS,0.8204877053697904
,POS,0.8306040838360786
,POS,0.7549527883529663
,NEG,0.7784920036792755
,POS,0.7968929251035054
,POS,0.8238675594329834
,POS,0.8302154690027237
,POS,0.8425093094507853
,NEG,0.869418740272522
,POS,0.8020071685314178
,NEG,0.7959127426147461
,NEU,0.8143957853317261
,NEG,0.8537147164344787
,POS,0.8262534774839878
,POS,0.8395714078630719
,POS,0.893750524520874
,NEG,0.8488200306892395
,NEU,0.9334528843561808
,POS,0.8225617938571506
,POS,0.8345820440186394
,NEU,0.9079298973083496
,NEU,0.928754460811615
,POS,0.8136344254016876
,POS,0.8985522031784058
,NEG,0.8311534438814435
,POS,0.7953485399484634
,POS,0.8083134392897288
,POS,0.820817938872746
,NEU,0.9212294866641363
,POS,0.8213050564130148
,NEU,0.8980232328176498
,NEU,0.965265691280365
,POS,0.8828993013926915
,POS,0.8103255666792393
,POS,0.8769992589950562
,POS,0.877058242048536
,NEU,0.8982762396335602
,POS,0.8779524266719818
,NEU,0.8991260051727294
,NEU,0.9255989193916321
,POS,0.8690066252435956
,POS,0.8478923380374909
,NEG,0.8247123890452914
,NEG,0.8076613992452621
,NEG,0.8632330298423767
,POS,0.8702064487669203
,POS,0.8779040239751339
,POS,0.8266529546629998
,POS,0.7826791405677795
,POS,0.9264349043369293
,POS,0.8532523512840271
,POS,0.8201986418830024
,POS,0.8493581513563792
,POS,0.7891738755362374
,POS,0.862053245306015
,NEG,0.9163047298789024
,NEG,0.8669817646344503
,NEU,0.8065054757254464
,POS,0.8151434376126244
,NEU,0.8793646097183228
,POS,0.8507872422536215
,NEG,0.8310414254665375
,NEG,0.8709078282117844
,NEG,0.8480394557118416
,NEG,0.8443418964743614
,NEG,0.822752316792806
,NEG,0.7522390059062413
,NEG,0.7338485154840682
,POS,0.8661094307899475
,POS,0.7401110927263895
,POS,0.8186393141746521
,POS,0.8670451566576958
,NEG,0.8357728123664856
,POS,0.8332206606864929
,NEG,0.910562202334404
,POS,0.7877484042393533
,POS,0.8773924311002096
,NEG,0.8467042684555054
,NEU,0.8692551255226135
,POS,0.9205826967954636
,NEG,0.9411812424659729
,NEG,0.8126190470324622
,NEG,0.8672469258308411
,POS,0.8792468706766764
,POS,0.7929719856807164
,POS,0.9077809572219848
,POS,0.8501875731680129
,NEG,0.8946393198437161
,NEG,0.8055700734257698
,POS,0.8870507776737213
,NEG,0.9464403092861176
,POS,0.8215660537992205
,NEG,0.8850175227437701
,POS,0.79439677298069
,POS,0.8426584601402283
,POS,0.7853570692241192
,POS,0.85379774462093
,POS,0.8734485393478757
,NEG,0.8239187598228455
,POS,0.8021081686019897
,POS,0.8426584601402283
,POS,0.9095785958426339
,NEG,0.8674606084823608
,NEU,0.8950821652131922
,NEU,0.9378902614116669
,POS,0.8137657512789187
,POS,0.8558995979172843
,NEU,0.8187370051940283
,NEU,0.8724045753479004
,NEU,0.9735972285270691
,POS,0.8412109017372131
,POS,0.8427228331565857
,POS,0.782301127910614
,POS,0.8332206606864929
,POS,0.9328351020812988
,NEU,0.8883930742740631
,POS,0.92442187666893
,POS,0.7657102227210999
,NEG,0.9501589059829711
,NEU,0.8820326328277588
,POS,0.9340625007947286
,POS,0.837156261006991
,NEG,0.9499167203903198
,POS,0.8530653119087219
,POS,0.8729710479577383
,POS,0.8530787995883397
,NEG,0.883012592792511
,NEU,0.7842930555343628
,NEG,0.47689273953437805
,POS,0.8642686754465103
,POS,0.7587466537952423
,NEG,0.8679861724376678
,POS,0.8321147561073303
,POS,0.8670063495635987
,POS,0.8034217158953348
,POS,0.8493715524673462
,NEU,0.9327091574668884
,NEG,0.9482043981552124
,NEU,0.9719066619873047
,POS,0.9074199199676514
,NEU,0.9133667945861816
,POS,0.8365670919418335
,NEU,0.9732047915458679
,NEG,0.9538078904151917
,NEU,0.6695135235786438
,NEG,0.7836311124265194
,POS,0.7568130791187286
,POS,0.8534696340560913
,POS,0.8236217111349106
,NEG,0.8747559785842896
,POS,0.796750009059906
,NEG,0.8693589243021879
,POS,0.8547930121421814
,NEU,0.9200303852558136
,NEU,0.694137766957283
,POS,0.6932264864444733
,NEU,0.8429449697335561
,POS,0.7957309202144021
,POS,0.8081615765889486
,POS,0.8447050154209137
,NEG,0.8201271370053291
,POS,0.7806963289485258
,POS,0.8295702659166776
,POS,0.8243336191302851
,NEG,0.8233099664960589
,NEU,0.7460763570335176
,POS,0.8487960547208786
,POS,0.8704258918762207
,POS,0.8101622611284256
,NEG,0.9140860471460555
,NEU,0.8836705386638641
,POS,0.7809992174307505
,NEG,0.8988349884748459
,NEG,0.7542791536876133
,POS,0.9036216073566012
,POS,0.842610012401234
,NEU,0.8306559026241302
,POS,0.8503206014633179
,NEU,0.802827887237072
,NEU,0.5622742772102356
,NEU,0.9638118247191111
,NEG,0.7445979863405228
,POS,0.835418090224266
,NEG,0.8254468820311807
,POS,0.8842982649803162
,NEU,0.8740559697151185
,NEG,0.7194339156150817
,NEU,0.7311498522758484
,NEU,0.7833668887615204
,NEG,0.9036698415875435
,POS,0.8999836564064025
,POS,0.886022789137704
,NEG,0.8083474785089493
,POS,0.8185041596492132
,NEU,0.939939945936203
,POS,0.7294843743244807
,POS,0.8129769672047008
,POS,0.8350038647651672
,POS,0.768894053167767
,NEU,0.963303804397583
,NEG,0.8192800548341539
,POS,0.8300844132900238
,NEG,0.9080872337023417
,POS,0.8285976449648539
,NEG,0.8892622888088226
,POS,0.8318630142496266
,NEU,0.9738810062408447
,NEG,0.8811305314302444
,POS,0.7670201659202576
,POS,0.869275281062493
,NEG,0.8886432459479884
,NEG,0.8253904581069946
,POS,0.8853041018758502
,POS,0.790273388226827
,NEG,0.8525395923190646
,POS,0.8747185468673706
,POS,0.8285991787910462
,NEG,0.8495629700747404
,POS,0.8756460121699742
,POS,0.7997082642146519
,NEG,0.9362218446201749
,NEG,0.7784305930137634
,NEU,0.8963252107302347
,NEU,0.9675496518611908
,NEG,0.8568808078765869
,NEU,0.8376160264015198
,POS,0.7917207947799138
,NEU,0.9694132208824158
,POS,0.6973271667957306
,POS,0.6511303633451462
,NEU,0.9621271133422852
,NEU,0.8673565884431204
,NEU,0.8974832355976105
,POS,0.8364792557863089
,POS,0.924917074767026
,POS,0.7250890816961016
,NEU,0.8520341664552689
,POS,0.8217939138412476
,POS,0.8305456909266385
,POS,0.6883600056171417
,NEG,0.8715814597466413
,POS,0.8103046238422393
,POS,0.8330088138580323
,POS,0.851024846235911
,NEG,0.8775801062583923
,POS,0.7596154689788819
,POS,0.82780921459198
,POS,0.8090138286352158
,POS,0.8190109404650602
,POS,0.869958119732993
,NEG,0.7670217394828797
,POS,0.9023065439292363
,POS,0.8141383171081543
,POS,0.8901412139336268
,POS,0.835552556174142
,NEU,0.9487812178475517
,NEU,0.9565995468033685
,POS,0.8151759505271912
,POS,0.8772447639041476
,POS,0.756368202822549
,NEU,0.9674657583236694
,POS,0.8006018660962582
,POS,0.7430635690689087
,NEG,0.834652218553755
,NEG,0.7594954609870911
,POS,0.8431629836559296
,NEU,0.8336473107337952
,POS,0.8135208934545517
,POS,0.8574597069195339
,POS,0.8586773020880563
,POS,0.8025523622830709
,POS,0.8934683672019413
,NEG,0.9188400506973267
,POS,0.7102860331535339
,POS,0.858646810054779
,NEU,0.8719637791315714
,POS,0.7931158145268759
,POS,0.833401083946228
,NEG,0.8742522845665613
,POS,0.8752896189689636
,NEG,0.8795557788440159
,POS,0.8140542904535929
,POS,0.8873708844184875
,POS,0.8316369652748108
,POS,0.7864252243723188
,NEG,0.7771103262901307
,POS,0.9276153004687765
,POS,0.8332206606864929
,NEG,0.8330461723463876
,NEU,0.8969079000609261
,NEU,0.9598232358694077
,NEU,0.7934160232543945
,NEU,0.9254804849624634
,NEG,0.9507818818092346
,POS,0.740574300289154
,POS,0.8632410913705826
,POS,0.8331349611282348
,POS,0.8377160727977753
,POS,0.9020679864016447
,POS,0.9219903037661598
,NEU,0.8966057300567627
,NEG,0.9241993010044098
,NEU,0.840506116549174
,POS,0.8160952176197921
,NEU,0.8778331875801086
,NEU,0.8880465030670166
,POS,0.816496152144212
,POS,0.9009825706481933
,POS,0.8606159277260303
,POS,0.7386995553970337
,NEG,0.9249388142065569
,POS,0.8020915361967954
,POS,0.8992422074079514
,NEG,0.8256006439526876
,POS,0.8007209797700247
,POS,0.854303240776062
,POS,0.7735641731156243
,POS,0.9061834107745778
,POS,0.910925567150116
,NEU,0.6698969006538391
,POS,0.9228271556937176
,POS,0.7673972696065903
,POS,0.8335990309715271
,POS,0.9056778947512308
,POS,0.8186414837837219
,POS,0.8814538220564524
,POS,0.833865225315094
,NEU,0.9593872172491891
,NEG,0.8782636457019382
,POS,0.8521277939572054
,NEG,0.8781659205754598
,NEU,0.88816237449646
,POS,0.7847304344177246
,POS,0.8618233253558477
,POS,0.8728892478075895
,POS,0.8746866583824158
,NEG,0.8606683876779344
,NEG,0.9330531789196862
,POS,0.8005205591519674
,POS,0.7973319242397944
,POS,0.8776337206363678
,POS,0.8374879598617554
,POS,0.8594051940100533
,POS,0.7891004631916682
,NEG,0.8865650826030307
,POS,0.8931386590003967
,POS,0.8757963644133674
,NEG,0.923891031742096
,POS,0.8602808586188725
,NEG,0.9443241834640503
,NEG,0.8361993602343968
,NEG,0.9285257946361195
,POS,0.8133302927017212
,POS,0.9147361053360833
,NEU,0.9436159004335818
,NEU,0.8322594123227256
,POS,0.791004048453437
,POS,0.7283371786276499
,NEG,0.9043287932872772
,NEG,0.7611260414123535
,NEG,0.7932736227909724
,POS,0.8414267471858433
,POS,0.8018157506754638
,NEG,0.9166591882705688
,POS,0.9176822781562806
,POS,0.8452537315232413
,POS,0.8277632236480713
,NEU,0.8981512784957886
,POS,0.8332206308841705
,POS,0.8265926283745726
,POS,0.9218231439590454
,POS,0.8737935125827789
,POS,0.8719775080680847
,POS,0.921936551729838
,POS,0.93436598777771
,NEG,0.7123550673325857
,POS,0.8159985144933065
,POS,0.7292277663946152
,NEG,0.9073689132928848
,NEU,0.8250210881233215
,POS,0.8559332489967346
,POS,0.7479574571956288
,POS,0.8823134154081345
,POS,0.8559671878814697
,NEG,0.9550531506538391
,POS,0.8561406254768371
,POS,0.7947117620044284
,POS,0.7220252156257629
,POS,0.9149104952812195
,NEG,0.8752927316559685
,POS,0.8695254623889923
,POS,0.8180284074374607
,POS,0.857014903655419
,POS,0.7841534529413495
,POS,0.8086262345314026
,POS,0.8211495961461749
,NEU,0.960634994506836
,POS,0.774166151881218
,POS,0.7105187704929938
,NEU,0.887750506401062
,NEG,0.9243766903877259
,NEG,0.7967095449566841
,NEG,0.742303803563118
,POS,0.7057578563690186
,NEU,0.9318752686182658
,POS,0.7963556706905365
,NEU,0.8898523926734925
,POS,0.8848004681723458
,NEG,0.881048858165741
,NEU,0.899731457233429
,POS,0.7953706756234169
,POS,0.7878608008225759
,POS,0.9080353677272797
,POS,0.8514395281672478
,POS,0.8426584601402283
,POS,0.833627978960673
,POS,0.8435444335142771
,NEG,0.8749730842454093
,POS,0.786538865417242
,POS,0.7831153273582458
,POS,0.7801523394882679
,POS,0.8049082245145526
,POS,0.8361626366774241
,POS,0.8463830798864365
,POS,0.7963521067912762
,POS,0.9382076859474182
,POS,0.8710125684738159
,POS,0.9385114908218384
,NEU,0.9366486072540283
,NEG,0.8939903908305697
,NEU,0.9574443578720093
,POS,0.8407392770051956
,POS,0.7802378833293915
,POS,0.9123045519778603
,POS,0.8338192390195979
,POS,0.8026444017887115
,POS,0.7868906781077385
,NEG,0.8707097619771957
,POS,0.8770557940006256
,NEG,0.7882760365804037
,POS,0.8487561792135239
,POS,0.7328400135040283
,NEU,0.8584846258163452
,POS,0.8647326827049255
,POS,0.8721926537427035
,POS,0.8778062462806702
,POS,0.8641109218200048
,POS,0.8774242997169495
,NEG,0.7107166349887848
,NEU,0.8733949780464172
,NEG,0.7336674332618713
,NEG,0.9239223400751749
,NEU,0.9749916791915894
,NEG,0.8164705634117126
,NEG,0.8235683143138885
,POS,0.8197797983884811
,NEU,0.9549608349800109
,POS,0.8671222478151321
,NEU,0.7496932744979858
,NEG,0.8967963457107544
,NEG,0.8274946585297585
,POS,0.7874171137809753
,POS,0.8694826662540436
,POS,0.8622307062149048
,NEG,0.6551908254623413
,NEU,0.9156578438622611
,POS,0.8668397963047028
,POS,0.9128168001770973
,NEG,0.8280428846677145
,NEU,0.6490494708220164
,POS,0.8767438585107977
,POS,0.8807771156231562
,NEG,0.8532819986343384
,POS,0.8322253346443176
,POS,0.9134566783905029
,NEG,0.8604649156332016
,NEU,0.9220839639504751
,NEU,0.8508307635784149
,POS,0.8897684985085538
,POS,0.8712465763092041
,NEG,0.9292469471693039
,NEG,0.8654781324522836
,POS,0.8952013969421386
,POS,0.9169487655162811
,POS,0.8449785871939226
,POS,0.8671515360474586
,POS,0.7726651855877468
,POS,0.83173177923475
,NEU,0.8290542761484782
,POS,0.7883582413196564
,NEG,0.7705577413241068
,POS,0.880050970448388
,POS,0.7987609505653381
,POS,0.825558990240097
,POS,0.7825489044189453
,POS,0.8150228904560208
,NEG,0.9293976170676095
,POS,0.7732015252113342
,NEU,0.7914418876171112
,POS,0.9060914814472198
,POS,0.8213567932446798
,NEG,0.8653487920761108
,NEG,0.8300102591514588
,POS,0.6985625624656677
,NEG,0.8729378283023834
,NEU,0.7831231951713562
,POS,0.8026411036650339
,NEG,0.9199469447135925
,NEG,0.9210201501846313
,POS,0.7940044142305851
,NEG,0.9476625621318817
,POS,0.8760989308357239
,POS,0.9376310110092163
,NEG,0.8498508930206299
,POS,0.9050696969032288
,POS,0.8648943390165057
,POS,0.7794672052065531
,POS,0.7247932702302933
,NEU,0.8584902659058571
,NEU,0.8510908365249634
,POS,0.8220754000875685
,POS,0.8669683039188385
,POS,0.8722636699676514
,POS,0.8488489240407944
,NEG,0.8511407034737724
,POS,0.7890842046056475
,POS,0.8447488383813337
,POS,0.8716856457970359
,NEG,0.948159396648407
,POS,0.8721478283405304
,NEU,0.9090589046478271
,POS,0.8679450303316116
,NEU,0.8411332443356514
,POS,0.8551433483759562
,NEG,0.8474438190460205
,POS,0.7905171513557434
,POS,0.9019771218299866
,POS,0.8598076403141022
,POS,0.8717024326324463
,NEG,0.721592053771019
,POS,0.7927081684271494
,POS,0.8618389219045639
,NEU,0.8881008327007294
,NEG,0.8609066754579544
,POS,0.8958136710253629
,NEU,0.8684985488653183
,POS,0.8678590655326843
,NEG,0.9544549584388733
,POS,0.7938479542732239
,POS,0.8915723661581675
,NEG,0.8281709551811218
,NEG,0.7598498314619064
,NEU,0.9737335324287415
,POS,0.8695324605161493
,NEU,0.935581386089325
,NEG,0.8580739945173264
,POS,0.7776586016019186
,POS,0.7720352240971157
,NEU,0.9729403853416443
,POS,0.7675592104593912
,POS,0.9181151390075684
,POS,0.8847164462010065
,POS,0.8670024871826172
,POS,0.8607642650604248
,POS,0.8816624554720792
,NEU,0.9497254093488058
,NEG,0.931131899356842
,NEU,0.7643495202064514
,NEU,0.9285087287425995
,NEG,0.8761090934276581
,NEU,0.7634582221508026
,NEG,0.9455547332763672
,POS,0.8623974323272705
,POS,0.6745014041662216
,NEG,0.8901596069335938
,POS,0.821366528669993
,POS,0.8423519531885783
,NEG,0.9323896765708923
,NEG,0.8369075059890747
,POS,0.9063439846038819
,POS,0.8828834728761152
,POS,0.7924246191978455
,NEU,0.8895835041999817
,NEG,0.8651734675679889
,NEU,0.825789213180542
,NEG,0.8134908676147461
,POS,0.7234708070755005
,POS,0.8438516020774841
,NEG,0.9357603490352631
,NEG,0.907605791091919
,POS,0.7397436574101448
,POS,0.7899851426482201
,NEU,0.7000765353441238
,NEG,0.90882408618927
,POS,0.8629842549562454
,POS,0.9260430128678031
,POS,0.8824421465396881
,POS,0.7981161673863729
,POS,0.8050549626350403
,NEG,0.8272619366645813
,NEG,0.9442065134644508
,POS,0.8102702299753824
,POS,0.8715920597314835
,NEU,0.9582576751708984
,NEG,0.8823536410927773
,POS,0.8410251339276632
,NEU,0.7537276579274071
,POS,0.7941666603088379
,POS,0.8047015070915222
,POS,0.832125117888256
,POS,0.8652362376451492
,POS,0.9347318808237711
,POS,0.875588575998942
,POS,0.8053119063377381
,NEG,0.7688726981480917
,NEU,0.9626097877820333
,NEG,0.942622721195221
,NEG,0.9246470431486765
,POS,0.9302862882614136
,NEG,0.8681336939334869
,NEU,0.9586146771907806
,POS,0.8608578741550446
,POS,0.7851886376738548
,NEU,0.8674396634101867
,NEU,0.9236402842733595
,NEG,0.8572924435138702
,POS,0.8331988215446472
,POS,0.8732683211565018
,NEG,0.9032872393727303
,POS,0.9000541508197785
,NEG,0.8273329238096873
,POS,0.8259119296073913
,NEG,0.8680995106697083
,POS,0.8702550828456879
,NEG,0.8390882809956869
,POS,0.8419981002807617
,POS,0.8644718676805496
,POS,0.8061506350835165
,POS,0.7299559712409973
,NEG,0.868890106678009
,NEG,0.8697194829583168
,POS,0.7968258142471314
,POS,0.8858705503599984
,POS,0.8132206996281942
,POS,0.8703558390790765
,POS,0.8557990590731303
,POS,0.8907004714012146
,POS,0.8997609416643778
,POS,0.8213075771927834
,POS,0.7930661216378212
,NEU,0.8531045487948826
,NEG,0.8043591891016278
,NEG,0.8844595402479172
